country,year,sex,age_start,age_width,pop,date,source
austria,2018,F,65,1,48166,start,pe
austria,2018,F,66,1,45992,start,pe
austria,2018,F,67,1,46796,start,pe
austria,2018,F,68,1,46951,start,pe
austria,2018,F,69,1,48435,start,pe
austria,2018,F,70,1,48609,start,pe
austria,2018,F,71,1,40128,start,pe
austria,2018,F,72,1,33225,start,pe
austria,2018,F,73,1,42604,start,pe
austria,2018,F,74,1,41661,start,pe
austria,2018,F,75,1,40886,start,pe
austria,2018,F,76,1,46661,start,pe
austria,2018,F,77,1,49071,start,pe
austria,2018,F,78,1,46448,start,pe
austria,2018,F,79,1,31326,start,pe
austria,2018,F,80,1,27343,start,pe
austria,2018,F,81,1,26334,start,pe
austria,2018,F,82,1,24982,start,pe
austria,2018,F,83,1,23742,start,pe
austria,2018,F,84,1,23000,start,pe
austria,2018,F,85,1,22117,start,pe
austria,2018,F,86,1,20580,start,pe
austria,2018,F,87,1,19191,start,pe
austria,2018,F,88,1,16814,start,pe
austria,2018,F,89,1,14742,start,pe
austria,2018,F,90,1,12586,start,pe
austria,2018,F,91,1,11401,start,pe
austria,2018,F,92,1,9681,start,pe
austria,2018,F,93,1,7719,start,pe
austria,2018,F,94,1,6029,start,pe
austria,2018,F,95,1,4503,start,pe
austria,2018,F,96,1,3291,start,pe
austria,2018,F,97,1,2138,start,pe
austria,2018,F,98,1,1182,start,pe
austria,2018,F,99,1,506,start,pe
austria,2018,F,100,1,303,start,pe
austria,2018,F,101,1,193,start,pe
austria,2018,F,102,1,160,start,pe
austria,2018,F,103,1,106,start,pe
austria,2018,F,104,1,51,start,pe
austria,2018,F,105,Inf,59,start,pe
austria,2018,M,0,1,44609,start,pe
austria,2018,M,1,1,45770,start,pe
austria,2018,M,2,1,44711,start,pe
austria,2018,M,3,1,44341,start,pe
austria,2018,M,4,1,43279,start,pe
austria,2018,M,5,1,43611,start,pe
austria,2018,M,6,1,43275,start,pe
austria,2018,M,7,1,43400,start,pe
austria,2018,M,8,1,42114,start,pe
austria,2018,M,9,1,43322,start,pe
austria,2018,M,10,1,42332,start,pe
austria,2018,M,11,1,43035,start,pe
austria,2018,M,12,1,43335,start,pe
austria,2018,M,13,1,44187,start,pe
austria,2018,M,14,1,43511,start,pe
austria,2018,M,15,1,44746,start,pe
austria,2018,M,16,1,43997,start,pe
austria,2018,M,17,1,46160,start,pe
austria,2018,M,18,1,47031,start,pe
austria,2018,M,19,1,50327,start,pe
austria,2018,M,20,1,52407,start,pe
austria,2018,M,21,1,55020,start,pe
austria,2018,M,22,1,55185,start,pe
austria,2018,M,23,1,57512,start,pe
austria,2018,M,24,1,59598,start,pe
austria,2018,M,25,1,61426,start,pe
austria,2018,M,26,1,62260,start,pe
austria,2018,M,27,1,61983,start,pe
austria,2018,M,28,1,61290,start,pe
austria,2018,M,29,1,62041,start,pe
austria,2018,M,30,1,60743,start,pe
austria,2018,M,31,1,60615,start,pe
austria,2018,M,32,1,61039,start,pe
austria,2018,M,33,1,60731,start,pe
austria,2018,M,34,1,60624,start,pe
austria,2018,M,35,1,61743,start,pe
austria,2018,M,36,1,61497,start,pe
austria,2018,M,37,1,60410,start,pe
austria,2018,M,38,1,57148,start,pe
austria,2018,M,39,1,55856,start,pe
austria,2018,M,40,1,55265,start,pe
austria,2018,M,41,1,55548,start,pe
austria,2018,M,42,1,57354,start,pe
austria,2018,M,43,1,58210,start,pe
austria,2018,M,44,1,58093,start,pe
austria,2018,M,45,1,61514,start,pe
austria,2018,M,46,1,63816,start,pe
austria,2018,M,47,1,65635,start,pe
austria,2018,M,48,1,69624,start,pe
austria,2018,M,49,1,71992,start,pe
austria,2018,M,50,1,71906,start,pe
austria,2018,M,51,1,71808,start,pe
austria,2018,M,52,1,72170,start,pe
austria,2018,M,53,1,72210,start,pe
austria,2018,M,54,1,71186,start,pe
austria,2018,M,55,1,69857,start,pe
austria,2018,M,56,1,67448,start,pe
austria,2018,M,57,1,64236,start,pe
austria,2018,M,58,1,61526,start,pe
austria,2018,M,59,1,57975,start,pe
austria,2018,M,60,1,56582,start,pe
austria,2018,M,61,1,54424,start,pe
austria,2018,M,62,1,50453,start,pe
austria,2018,M,63,1,47109,start,pe
austria,2018,M,64,1,45076,start,pe
austria,2018,M,65,1,44200,start,pe
austria,2018,M,66,1,41488,start,pe
austria,2018,M,67,1,42171,start,pe
austria,2018,M,68,1,41793,start,pe
austria,2018,M,69,1,42199,start,pe
austria,2018,M,70,1,42317,start,pe
austria,2018,M,71,1,34878,start,pe
austria,2018,M,72,1,27620,start,pe
austria,2018,M,73,1,34968,start,pe
austria,2018,M,74,1,34041,start,pe
austria,2018,M,75,1,33273,start,pe
austria,2018,M,76,1,37255,start,pe
austria,2018,M,77,1,38737,start,pe
austria,2018,M,78,1,36086,start,pe
austria,2018,M,79,1,23641,start,pe
austria,2018,M,80,1,20404,start,pe
austria,2018,M,81,1,18467,start,pe
austria,2018,M,82,1,16689,start,pe
austria,2018,M,83,1,15254,start,pe
austria,2018,M,84,1,14298,start,pe
austria,2018,M,85,1,13134,start,pe
austria,2018,M,86,1,11603,start,pe
austria,2018,M,87,1,10555,start,pe
austria,2018,M,88,1,8569,start,pe
austria,2018,M,89,1,7156,start,pe
austria,2018,M,90,1,5652,start,pe
austria,2018,M,91,1,4416,start,pe
austria,2018,M,92,1,3327,start,pe
austria,2018,M,93,1,2344,start,pe
austria,2018,M,94,1,1725,start,pe
austria,2018,M,95,1,1192,start,pe
austria,2018,M,96,1,826,start,pe
austria,2018,M,97,1,498,start,pe
austria,2018,M,98,1,259,start,pe
austria,2018,M,99,1,98,start,pe
austria,2018,M,100,1,58,start,pe
austria,2018,M,101,1,34,start,pe
austria,2018,M,102,1,23,start,pe
austria,2018,M,103,1,22,start,pe
austria,2018,M,104,1,8,start,pe
austria,2018,M,105,Inf,2,start,pe
austria,2019,F,0,1,41038,start,pe
austria,2019,F,1,1,42850,start,pe
austria,2019,F,2,1,43488,start,pe
austria,2019,F,3,1,41973,start,pe
austria,2019,F,4,1,41712,start,pe
austria,2019,F,5,1,40823,start,pe
austria,2019,F,6,1,40928,start,pe
austria,2019,F,7,1,40526,start,pe
austria,2019,F,8,1,41279,start,pe
austria,2019,F,9,1,40370,start,pe
austria,2019,F,10,1,40691,start,pe
austria,2019,F,11,1,40522,start,pe
austria,2019,F,12,1,41499,start,pe
austria,2019,F,13,1,41531,start,pe
austria,2019,F,14,1,41890,start,pe
austria,2019,F,15,1,41245,start,pe
austria,2019,F,16,1,42307,start,pe
austria,2019,F,17,1,41123,start,pe
austria,2019,F,18,1,43164,start,pe
austria,2019,F,19,1,44296,start,pe
austria,2019,F,20,1,46902,start,pe
austria,2019,F,21,1,49672,start,pe
austria,2019,F,22,1,52396,start,pe
austria,2019,F,23,1,53212,start,pe
austria,2019,F,24,1,55272,start,pe
austria,2019,F,25,1,57309,start,pe
austria,2019,F,26,1,58363,start,pe
austria,2019,F,27,1,59746,start,pe
austria,2019,F,28,1,59609,start,pe
austria,2019,F,29,1,59861,start,pe
austria,2019,F,30,1,59565,start,pe
austria,2019,F,31,1,58992,start,pe
austria,2019,F,32,1,59193,start,pe
austria,2019,F,33,1,58952,start,pe
austria,2019,F,34,1,59843,start,pe
austria,2019,F,35,1,59698,start,pe
austria,2019,F,36,1,61635,start,pe
austria,2019,F,37,1,61163,start,pe
austria,2019,F,38,1,59030,start,pe
austria,2019,F,39,1,55884,start,pe
austria,2019,F,40,1,55203,start,pe
austria,2019,F,41,1,55234,start,pe
austria,2019,F,42,1,55542,start,pe
austria,2019,F,43,1,57895,start,pe
austria,2019,F,44,1,59517,start,pe
austria,2019,F,45,1,59727,start,pe
austria,2019,F,46,1,62941,start,pe
austria,2019,F,47,1,64740,start,pe
austria,2019,F,48,1,66106,start,pe
austria,2019,F,49,1,69977,start,pe
austria,2019,F,50,1,71243,start,pe
austria,2019,F,51,1,70873,start,pe
austria,2019,F,52,1,70957,start,pe
austria,2019,F,53,1,71153,start,pe
austria,2019,F,54,1,71737,start,pe
austria,2019,F,55,1,71261,start,pe
austria,2019,F,56,1,69045,start,pe
austria,2019,F,57,1,67253,start,pe
austria,2019,F,58,1,64523,start,pe
austria,2019,F,59,1,62232,start,pe
austria,2019,F,60,1,59694,start,pe
austria,2019,F,61,1,58183,start,pe
austria,2019,F,62,1,57582,start,pe
austria,2019,F,63,1,53283,start,pe
austria,2019,F,64,1,50559,start,pe
austria,2019,F,65,1,48825,start,pe
austria,2019,F,66,1,47792,start,pe
austria,2019,F,67,1,45563,start,pe
austria,2019,F,68,1,46334,start,pe
austria,2019,F,69,1,46509,start,pe
austria,2019,F,70,1,47867,start,pe
austria,2019,F,71,1,48017,start,pe
austria,2019,F,72,1,39588,start,pe
austria,2019,F,73,1,32667,start,pe
austria,2019,F,74,1,41910,start,pe
austria,2019,F,75,1,40908,start,pe
austria,2019,F,76,1,40112,start,pe
austria,2019,F,77,1,45649,start,pe
austria,2019,F,78,1,47936,start,pe
austria,2019,F,79,1,45268,start,pe
austria,2019,F,80,1,30318,start,pe
austria,2019,F,81,1,26359,start,pe
austria,2019,F,82,1,25187,start,pe
austria,2019,F,83,1,23706,start,pe
austria,2019,F,84,1,22459,start,pe
austria,2019,F,85,1,21488,start,pe
austria,2019,F,86,1,20358,start,pe
austria,2019,F,87,1,18788,start,pe
austria,2019,F,88,1,17294,start,pe
austria,2019,F,89,1,14868,start,pe
austria,2019,F,90,1,12750,start,pe
austria,2019,F,91,1,10636,start,pe
austria,2019,F,92,1,9355,start,pe
austria,2019,F,93,1,7850,start,pe
austria,2019,F,94,1,5967,start,pe
austria,2019,F,95,1,4546,start,pe
austria,2019,F,96,1,3334,start,pe
austria,2019,F,97,1,2378,start,pe
austria,2019,F,98,1,1478,start,pe
austria,2019,F,99,1,791,start,pe
austria,2019,F,100,1,342,start,pe
austria,2019,F,101,1,190,start,pe
austria,2019,F,102,1,128,start,pe
austria,2019,F,103,1,97,start,pe
austria,2019,F,104,1,65,start,pe
austria,2019,F,105,Inf,53,start,pe
austria,2019,M,0,1,43139,start,pe
austria,2019,M,1,1,45731,start,pe
austria,2019,M,2,1,45913,start,pe
austria,2019,M,3,1,44791,start,pe
austria,2019,M,4,1,44498,start,pe
austria,2019,M,5,1,43369,start,pe
austria,2019,M,6,1,43720,start,pe
austria,2019,M,7,1,43342,start,pe
austria,2019,M,8,1,43585,start,pe
austria,2019,M,9,1,42344,start,pe
austria,2019,M,10,1,43537,start,pe
austria,2019,M,11,1,42523,start,pe
austria,2019,M,12,1,43229,start,pe
austria,2019,M,13,1,43494,start,pe
austria,2019,M,14,1,44357,start,pe
austria,2019,M,15,1,43725,start,pe
austria,2019,M,16,1,44778,start,pe
austria,2019,M,17,1,44088,start,pe
austria,2019,M,18,1,46458,start,pe
austria,2019,M,19,1,47820,start,pe
austria,2019,M,20,1,50909,start,pe
austria,2019,M,21,1,52915,start,pe
austria,2019,M,22,1,55542,start,pe
austria,2019,M,23,1,55750,start,pe
austria,2019,M,24,1,58193,start,pe
austria,2019,M,25,1,60163,start,pe
austria,2019,M,26,1,61918,start,pe
austria,2019,M,27,1,62719,start,pe
austria,2019,M,28,1,62356,start,pe
austria,2019,M,29,1,61664,start,pe
austria,2019,M,30,1,62420,start,pe
austria,2019,M,31,1,61129,start,pe
austria,2019,M,32,1,60851,start,pe
austria,2019,M,33,1,61290,start,pe
austria,2019,M,34,1,60931,start,pe
austria,2019,M,35,1,60876,start,pe
austria,2019,M,36,1,62016,start,pe
austria,2019,M,37,1,61701,start,pe
austria,2019,M,38,1,60647,start,pe
austria,2019,M,39,1,57308,start,pe
austria,2019,M,40,1,56109,start,pe
austria,2019,M,41,1,55439,start,pe
austria,2019,M,42,1,55726,start,pe
austria,2019,M,43,1,57577,start,pe
austria,2019,M,44,1,58414,start,pe
austria,2019,M,45,1,58255,start,pe
austria,2019,M,46,1,61608,start,pe
austria,2019,M,47,1,63939,start,pe
austria,2019,M,48,1,65574,start,pe
austria,2019,M,49,1,69693,start,pe
austria,2019,M,50,1,71964,start,pe
austria,2019,M,51,1,71839,start,pe
austria,2019,M,52,1,71712,start,pe
austria,2019,M,53,1,72024,start,pe
austria,2019,M,54,1,72081,start,pe
austria,2019,M,55,1,71017,start,pe
austria,2019,M,56,1,69517,start,pe
austria,2019,M,57,1,67065,start,pe
austria,2019,M,58,1,63891,start,pe
austria,2019,M,59,1,61081,start,pe
austria,2019,M,60,1,57571,start,pe
austria,2019,M,61,1,56096,start,pe
austria,2019,M,62,1,53860,start,pe
austria,2019,M,63,1,49836,start,pe
austria,2019,M,64,1,46577,start,pe
austria,2019,M,65,1,44412,start,pe
austria,2019,M,66,1,43509,start,pe
austria,2019,M,67,1,40782,start,pe
austria,2019,M,68,1,41328,start,pe
austria,2019,M,69,1,40991,start,pe
austria,2019,M,70,1,41276,start,pe
austria,2019,M,71,1,41328,start,pe
austria,2019,M,72,1,33991,start,pe
austria,2019,M,73,1,26852,start,pe
austria,2019,M,74,1,33929,start,pe
austria,2019,M,75,1,32901,start,pe
austria,2019,M,76,1,32202,start,pe
austria,2019,M,77,1,35920,start,pe
austria,2019,M,78,1,37176,start,pe
austria,2019,M,79,1,34500,start,pe
austria,2019,M,80,1,22495,start,pe
austria,2019,M,81,1,19278,start,pe
austria,2019,M,82,1,17310,start,pe
austria,2019,M,83,1,15469,start,pe
austria,2019,M,84,1,13998,start,pe
austria,2019,M,85,1,13025,start,pe
austria,2019,M,86,1,11774,start,pe
austria,2019,M,87,1,10253,start,pe
austria,2019,M,88,1,9145,start,pe
austria,2019,M,89,1,7334,start,pe
austria,2019,M,90,1,5925,start,pe
austria,2019,M,91,1,4607,start,pe
austria,2019,M,92,1,3567,start,pe
austria,2019,M,93,1,2553,start,pe
austria,2019,M,94,1,1749,start,pe
austria,2019,M,95,1,1232,start,pe
austria,2019,M,96,1,844,start,pe
austria,2019,M,97,1,559,start,pe
austria,2019,M,98,1,310,start,pe
austria,2019,M,99,1,174,start,pe
austria,2019,M,100,1,49,start,pe
austria,2019,M,101,1,29,start,pe
austria,2019,M,102,1,16,start,pe
austria,2019,M,103,1,16,start,pe
austria,2019,M,104,1,13,start,pe
austria,2019,M,105,Inf,8,start,pe
austria,2020,F,2,1,43051,start,pe
austria,2020,F,3,1,43627,start,pe
austria,2020,F,4,1,42164,start,pe
austria,2020,F,5,1,41877,start,pe
austria,2020,F,6,1,40969,start,pe
austria,2020,F,7,1,41048,start,pe
austria,2020,F,8,1,40648,start,pe
austria,2020,F,9,1,41476,start,pe
austria,2020,F,10,1,40579,start,pe
austria,2020,F,11,1,40897,start,pe
austria,2020,F,12,1,40747,start,pe
austria,2020,F,13,1,41675,start,pe
austria,2020,F,14,1,41719,start,pe
austria,2020,F,15,1,42104,start,pe
austria,2020,F,16,1,41378,start,pe
austria,2020,F,17,1,42556,start,pe
austria,2020,F,18,1,41784,start,pe
austria,2020,F,19,1,44475,start,pe
austria,2020,F,20,1,45531,start,pe
austria,2020,F,21,1,47950,start,pe
austria,2020,F,22,1,50633,start,pe
austria,2020,F,23,1,53439,start,pe
austria,2020,F,24,1,54017,start,pe
austria,2020,F,25,1,56054,start,pe
austria,2020,F,26,1,57954,start,pe
austria,2020,F,27,1,58979,start,pe
austria,2020,F,28,1,60190,start,pe
austria,2020,F,29,1,60083,start,pe
austria,2020,F,30,1,60325,start,pe
austria,2020,F,31,1,59991,start,pe
austria,2020,F,32,1,59415,start,pe
austria,2020,F,33,1,59553,start,pe
austria,2020,F,34,1,59263,start,pe
austria,2020,F,35,1,60172,start,pe
austria,2020,F,36,1,59989,start,pe
austria,2020,F,37,1,61916,start,pe
austria,2020,F,38,1,61462,start,pe
austria,2020,F,39,1,59304,start,pe
austria,2020,F,40,1,56261,start,pe
austria,2020,F,41,1,55532,start,pe
austria,2020,F,42,1,55498,start,pe
austria,2020,F,43,1,55819,start,pe
austria,2020,F,44,1,58164,start,pe
austria,2020,F,45,1,59742,start,pe
austria,2020,F,46,1,59925,start,pe
austria,2020,F,47,1,63127,start,pe
austria,2020,F,48,1,64910,start,pe
austria,2020,F,49,1,66242,start,pe
austria,2020,F,50,1,70084,start,pe
austria,2020,F,51,1,71365,start,pe
austria,2020,F,52,1,70920,start,pe
austria,2020,F,53,1,70947,start,pe
austria,2020,F,54,1,71141,start,pe
austria,2020,F,55,1,71672,start,pe
austria,2020,F,56,1,71215,start,pe
austria,2020,F,57,1,68948,start,pe
austria,2020,F,58,1,67105,start,pe
austria,2020,F,59,1,64395,start,pe
austria,2020,F,60,1,62026,start,pe
austria,2020,F,61,1,59437,start,pe
austria,2020,F,62,1,57937,start,pe
austria,2020,F,63,1,57314,start,pe
austria,2020,F,64,1,52984,start,pe
austria,2020,F,65,1,50216,start,pe
austria,2020,F,66,1,48511,start,pe
austria,2020,F,67,1,47402,start,pe
austria,2020,F,68,1,45170,start,pe
austria,2020,F,69,1,45862,start,pe
austria,2020,F,70,1,46041,start,pe
austria,2020,F,71,1,47249,start,pe
austria,2020,F,72,1,47347,start,pe
austria,2020,F,73,1,38970,start,pe
austria,2020,F,74,1,32116,start,pe
austria,2020,F,75,1,41112,start,pe
austria,2020,F,76,1,40046,start,pe
austria,2020,F,77,1,39307,start,pe
austria,2020,F,78,1,44602,start,pe
austria,2020,F,79,1,46741,start,pe
austria,2020,F,80,1,43955,start,pe
austria,2020,F,81,1,29337,start,pe
austria,2020,F,82,1,25326,start,pe
austria,2020,F,83,1,23975,start,pe
austria,2020,F,84,1,22406,start,pe
austria,2020,F,85,1,20983,start,pe
austria,2020,F,86,1,19837,start,pe
austria,2020,F,87,1,18636,start,pe
austria,2020,F,88,1,16909,start,pe
austria,2020,F,89,1,15332,start,pe
austria,2020,F,90,1,12983,start,pe
austria,2020,F,91,1,10745,start,pe
austria,2020,F,92,1,8879,start,pe
austria,2020,F,93,1,7569,start,pe
austria,2020,F,94,1,6184,start,pe
austria,2020,F,95,1,4554,start,pe
austria,2020,F,96,1,3332,start,pe
austria,2020,F,97,1,2347,start,pe
austria,2020,F,98,1,1697,start,pe
austria,2020,F,99,1,994,start,pe
austria,2020,F,100,1,499,start,pe
austria,2020,F,101,1,214,start,pe
austria,2020,F,102,1,118,start,pe
austria,2020,F,103,1,71,start,pe
austria,2020,F,104,1,64,start,pe
austria,2020,F,105,Inf,53,start,pe
austria,2020,M,0,1,42739,start,pe
austria,2020,M,1,1,44404,start,pe
austria,2020,M,2,1,45927,start,pe
austria,2020,M,3,1,46099,start,pe
austria,2020,M,4,1,44927,start,pe
austria,2020,M,5,1,44656,start,pe
austria,2020,M,6,1,43459,start,pe
austria,2020,M,7,1,43822,start,pe
austria,2020,M,8,1,43495,start,pe
austria,2020,M,9,1,43777,start,pe
austria,2020,M,10,1,42558,start,pe
austria,2020,M,11,1,43794,start,pe
austria,2020,M,12,1,42764,start,pe
austria,2020,M,13,1,43518,start,pe
austria,2020,M,14,1,43747,start,pe
austria,2020,M,15,1,44661,start,pe
austria,2020,M,16,1,43854,start,pe
austria,2020,M,17,1,45008,start,pe
austria,2020,M,18,1,44534,start,pe
austria,2020,M,19,1,47501,start,pe
austria,2020,M,20,1,48670,start,pe
austria,2020,M,21,1,51375,start,pe
austria,2020,M,22,1,53305,start,pe
austria,2020,M,23,1,56341,start,pe
austria,2020,M,24,1,56509,start,pe
austria,2020,M,25,1,59048,start,pe
austria,2020,M,26,1,60716,start,pe
austria,2020,M,27,1,62364,start,pe
austria,2020,M,28,1,63223,start,pe
austria,2020,M,29,1,62791,start,pe
austria,2020,M,30,1,62092,start,pe
austria,2020,M,31,1,62803,start,pe
austria,2020,M,32,1,61450,start,pe
austria,2020,M,33,1,61188,start,pe
austria,2020,M,34,1,61548,start,pe
austria,2020,M,35,1,61212,start,pe
austria,2020,M,36,1,61154,start,pe
austria,2020,M,37,1,62210,start,pe
austria,2020,M,38,1,61937,start,pe
austria,2020,M,39,1,60948,start,pe
austria,2020,M,40,1,57462,start,pe
austria,2020,M,41,1,56274,start,pe
austria,2020,M,42,1,55652,start,pe
austria,2020,M,43,1,55952,start,pe
austria,2020,M,44,1,57827,start,pe
austria,2020,M,45,1,58676,start,pe
austria,2020,M,46,1,58349,start,pe
austria,2020,M,47,1,61797,start,pe
austria,2020,M,48,1,63998,start,pe
austria,2020,M,49,1,65687,start,pe
austria,2020,M,50,1,69690,start,pe
austria,2020,M,51,1,72001,start,pe
austria,2020,M,52,1,71772,start,pe
austria,2020,M,53,1,71640,start,pe
austria,2020,M,54,1,71844,start,pe
austria,2020,M,55,1,71860,start,pe
austria,2020,M,56,1,70756,start,pe
austria,2020,M,57,1,69250,start,pe
austria,2020,M,58,1,66748,start,pe
austria,2020,M,59,1,63536,start,pe
austria,2020,M,60,1,60705,start,pe
austria,2020,M,61,1,57124,start,pe
austria,2020,M,62,1,55558,start,pe
austria,2020,M,63,1,53245,start,pe
austria,2020,M,64,1,49305,start,pe
austria,2020,M,65,1,45941,start,pe
austria,2020,M,66,1,43796,start,pe
austria,2020,M,67,1,42804,start,pe
austria,2020,M,68,1,40108,start,pe
austria,2020,M,69,1,40571,start,pe
austria,2020,M,70,1,40165,start,pe
austria,2020,M,71,1,40312,start,pe
austria,2020,M,72,1,40315,start,pe
austria,2020,M,73,1,33073,start,pe
austria,2020,M,74,1,26066,start,pe
austria,2020,M,75,1,32841,start,pe
austria,2020,M,76,1,31791,start,pe
austria,2020,M,77,1,31101,start,pe
austria,2020,M,78,1,34491,start,pe
austria,2020,M,79,1,35513,start,pe
austria,2020,M,80,1,32952,start,pe
austria,2020,M,81,1,21322,start,pe
austria,2020,M,82,1,18116,start,pe
austria,2020,M,83,1,16126,start,pe
austria,2020,M,84,1,14207,start,pe
austria,2020,M,85,1,12691,start,pe
austria,2020,M,86,1,11687,start,pe
austria,2020,M,87,1,10430,start,pe
austria,2020,M,88,1,8891,start,pe
austria,2020,M,89,1,7820,start,pe
austria,2020,M,90,1,6200,start,pe
austria,2020,M,91,1,4813,start,pe
austria,2020,M,92,1,3693,start,pe
austria,2020,M,93,1,2750,start,pe
austria,2020,M,94,1,1898,start,pe
